"cod_isco6","Parent","txt_isco6"
32201030,24310,"Advertising assistant"
32201031,24310,"Media planner"
32201032,24310,""
32201033,24310,"Advertising coordinator"
32201034,24310,""
32201035,12220,""
32201036,24310,""
32201037,12220,"Head of communications (advertising)"
32201038,44191,""
32201039,24310,""
32201040,24310,""
32201041,24310,""
32201042,44191,""
32201043,24310,""
32201044,44191,""
32202001,24320,""
32202002,24320,""
32202003,12220,"Head of public relations"
32202004,12220,""
32202005,24320,""
32202006,24320,"Public relations officer"
32202007,24320,""
32202008,24320,""
32202009,26410,"Public relations editor"
32202010,24320,"Public relations assistant"
32202011,24320,"Public relations consultant"
32202012,24320,""
32202013,24320,""
32202014,41200,"Public relations secretary"
32202015,41200,""
32202016,12220,"Public relations manager"
32202017,12220,"Pr manager"
32202018,24320,""
32202019,24320,""
32202020,24320,""
32202021,24320,""
32202022,24320,""
32202023,24320,""
32202024,24320,""
32202025,24320,""
32202026,51420,""
32203001,12212,""
32203002,24310,""
32203003,24310,"Marketing man"
32203004,24310,"Direct marketing advisor"
32203005,12212,""
32203006,24310,""
32203007,24310,"Marketing consultant"
32203008,44191,""
32203009,24310,"Marketing advisor"
32203010,24310,"Marketing assistant"
32203011,24310,""
32203012,24310,"Marketing specialist"
32203013,12220,""
32203014,24310,"Sales promoter"
32203015,12220,"Promotions manager"
32203016,12212,""
32203017,24310,""
32203018,24310,"Marketing agent"
32203019,33240,""
32203020,24310,""
32203021,25130,"Mediamatics technician"
32203022,12212,""
32203023,24310,"Marketing planner"
32203024,24310,""
32203025,12211,""
32203026,34320,""
32203027,24310,"Merchandiser (marketer)"
32203028,24310,"Marketer"
32203029,24310,"Marketing coordinator"
32203030,24310,""
32203031,24310,""
32203032,43210,""
32203033,24310,""
32203034,24310,""
32203035,24310,""
32203036,12212,""
32203037,25130,""
32203038,25130,""
32203039,44191,""
32204001,21200,"Pollster"
32204002,24310,"Market analyst"
32204003,24310,""
32204004,42270,"Interviewer"
32204005,24310,"Market researcher"
32204006,24310,"Market and opinion researcher"
32204007,42270,"Investigator (market and opinion research)"
32204008,24310,"Market research specialist"
32204009,24310,"Market analyst"
32204010,96290,""
32204011,75430,""
32301001,42210,"Travel agency clerk"
32301002,42210,"Travel consultant"
32301003,33230,""
32301004,14390,""
32301005,14390,"Travel agency manager"
32301006,42210,"Travel expert"
32301007,42210,"Travel agent"
32301008,42210,""
32301009,42210,""
32301010,42210,""
32301011,42210,""
32301012,42210,""
32301013,42210,""
32301014,42210,""
32301015,42210,"Tour operator"
32301016,42210,""
32301017,42210,""
32301018,42210,""
32301019,42210,""
32301020,42210,""
32301021,42210,""
32301022,42210,"Travel agent"
32301023,42210,""
32301024,42210,""
32302001,51110,""
32302002,51130,"Tourist guide"
32302003,51110,""
32302004,51130,"Tour guide"
32302005,51130,""
32302006,51130,""
32302007,34230,"Mountain guide"
32302008,42260,"Hostess"
32302009,51130,"Travel guide"
32302010,51110,""
32302011,51130,""
32302012,51130,""
32302013,51130,""
32302014,42260,"Receptionist"
32302015,51130,"Guide"
32302016,42260,""
32302017,51130,""
32302018,34230,""
32302019,51130,""
32302020,51130,"Museum tour guide"
32302021,51130,"Outdoor guide"
32302022,51130,"Event attendant"
32302023,34230,""
32302024,34230,""
32302025,51130,""
32302026,51130,""
32302027,51130,""
32302028,51130,""
32302029,51130,""
32302030,51130,""
32302031,51130,""
32302032,51130,""
32302033,51130,"Tour guide"
32302034,51130,""
32302035,51130,""
32302036,51130,""
32303001,42210,"Holiday advisor"
32303002,14310,"Tourist office manager"
32303003,42210,"Tourist office secretary"
32303004,42210,""
32303005,51690,""
32303006,14310,""
32303007,51690,""
32303008,51690,""
32303009,42120,"Croupier"
32303010,42210,""
32303011,42210,""
32303012,42210,""
32303013,51690,""
32303014,14310,""
32303015,42210,""
32303016,14310,""
32303017,42210,""
32303018,34230,""
32303019,96290,""
32303020,42210,"Tourism expert"
32303021,42210,""
32303022,42210,""
32303023,42120,""
32303024,42120,"Casino shift manager"
32303025,42120,"Gaming manager"
32303026,51690,""
32303027,42120,""
32303028,42120,""
32303029,42120,""
32303030,54140,""
32303031,42210,""
32303032,42210,""
32303033,42120,""
32303034,42210,""
32303035,42210,""
32401001,24110,""
32401002,24110,"Bank auditor"
32401003,24110,"Controller of accounts"
32401004,24110,""
32401005,24110,"Expert accountant"
32401006,24110,""
32401007,43120,""
32401008,24110,""
32401009,24110,"Financial controller"
32401010,24110,""
32401011,24110,""
32401012,24110,"Auditor"
32401013,24110,""
32401014,24110,""
32401015,43120,""
32401016,24110,""
32401017,24110,"Chartered accountant"
32401018,24110,"Comptroller"
32401019,24110,""
32401020,24110,""
32401021,24110,"Tax auditor"
32401022,24110,""
32401023,24110,"Audit"
32401024,24110,"Internal auditor"
32401025,24110,"Financial controller"
32401026,24110,""
32401027,24110,""
32401028,24110,""
32401029,24110,"Accountant officer"
32401030,24110,""
32401031,24110,""
32401032,24110,""
32401033,24110,"External auditor"
32402001,24110,""
32402002,24110,"Tax advisor"
32402003,24110,""
32402004,34110,""
32402005,24110,"Trustee"
32402006,24110,"Tax counsellor"
32402007,24120,""
32402008,24110,""
32402009,24110,""
32402010,24120,""
32402011,43110,""
32402012,43110,""
32402013,11200,""
32402014,24120,""
32402015,24110,"Fiduciary expert"
32402016,24110,"Tax expert"
32402017,43110,""
32402018,24110,""
32402019,24110,"Tax consultant"
32402020,43110,"Clerk in charge (fiduciary)"
32402021,24110,"Escrow controller"
32402022,24110,""
32402023,24110,""
32402024,24110,""
32402025,43110,""
32402026,24110,""
32402027,24110,"Tax manager"
32403001,11200,""
32403002,44192,""
32403003,24210,"Executive consultant"
32403004,24120,"Financial advisor"
32403005,24130,""
32403006,24120,""
32403007,42112,""
32403008,33220,""
32403009,24120,"Investment consultant"
32403010,26310,""
32403011,24120,"Investment advisor"
32403012,26190,""
32403013,12110,""
32403014,11200,""
32403015,24210,""
32403016,24130,"Financial engineer"
32403017,24130,"Financial analyst"
32403018,24130,"Financial specialist"
32403019,24210,""
32403020,24210,""
32403021,24210,""
32403022,26350,""
32403023,24210,"Industrial advisor"
32403024,24210,"Corporate advisor"
32403025,24210,""
32403026,12110,"Financial manager"
32403027,24210,""
32403028,24130,"Financial expert"
32403029,24110,"Treasurer"
32403030,24130,""
32403031,24130,"Financial analyst and asset manager"
32403032,24130,""
32403033,24120,""
32403034,24120,""
32403035,33220,"Commercial advisor"
32403037,52230,"Wine advisor"
32403038,33220,"Commercial consultant"
32403039,24210,"Business consultant"
32403040,24320,"Communication advisor"
32403041,24130,""
32403042,24120,"Investment fund advisor"
32403043,24210,"Management consultant"
32403044,24120,"Asset consultant"
32403045,26190,""
32403046,24120,"Asset manager"
32403047,43220,""
32403048,24240,""
32403049,24310,"Fundraiser"
32403050,24210,""
32403051,24210,""
32403052,24130,""
32403053,33130,""
32403054,24120,""
32403055,24120,""
32403056,24130,"Investment analyst"
32403057,24130,""
32403058,24130,""
32403059,24120,""
32403060,24230,"Relocation consultant"
32403061,24230,"Relocation agent"
32403062,24120,""
32403063,24210,"International business consultant"
32403064,24120,"Financial consultant"
32501001,33340,"Land agent"
32501002,33000,"Intermediary"
32501003,33390,""
32501004,33390,"Marriage broker"
32501005,42140,""
32501006,42112,""
32501007,33390,""
32501008,33000,""
32501009,33240,""
32501010,33340,""
32501011,33340,"Estate agent"
32501012,33120,""
32501013,33340,"Apartments agent"
32501014,33310,""
32501015,33310,""
32501016,33310,""
32501017,33310,""
32501018,33340,"Estate agent"
32501019,33310,""
32501020,33330,"Employment agent"
32501021,33330,"Recruiter"
32501022,33110,""
32501023,33430,""
32501024,33310,""
32501025,33300,""
32501026,33240,"Sales representative"
32501027,33340,"Real-estate broker"
32501028,33240,""
32501029,33000,""
32501030,33390,""
32501031,33340,""
32501032,33390,"Advertising agent"
32501033,33300,""
32501034,33310,""
32501035,33310,""
32501036,33210,"General agent"
32501037,31540,""
32501038,33390,"Impresario"
32501039,51110,""
32501040,33000,"Agent"
32501041,33000,""
32501042,33210,""
32501043,33340,""
32501044,33340,""
32501045,42112,""
32501046,42140,""
32501047,33110,"Finance agent"
32501048,24320,""
32501049,33210,""
32501050,33540,""
32501051,33000,""
32501052,33000,""
32501053,33240,""
32501054,33390,"Artist agent"
32501055,24320,"Press agent"
32501056,24320,"Information agent"
32501057,33390,""
32501058,33240,""
32501059,33000,""
32501060,42140,""
32501061,33390,"Auctioneer"
32501062,33240,""
32501063,33110,""
32501064,33240,""
32501065,54190,"Traffic agent"
32501066,33390,""
32501067,33390,"Literary agent"
32501068,33240,"Textile agent"
32501069,33330,"Employment agent"
32501070,33390,""
32501071,33390,""
32501072,33330,"Head hunter"
32501073,34220,"Sports agent"
32501074,33330,""
32501075,33120,""
32501076,52220,""
32501077,13240,""
32502001,52490,""
32502002,52490,"Car rental agent"
32502003,52490,""
32502004,52490,""
32502005,52490,""
32502006,52490,"Rental agent"
32502007,52490,"Boat rental agent"
32502008,52490,""
32502009,52490,""
32502010,52490,""
32502011,14310,"Film distributor"
32502012,52490,""
32502013,42130,""
32502014,52490,""
32502015,52490,""
32502016,52490,"Costumier (costume rental)"
32502017,52490,"Room rental agent"
32502018,52490,"Boat rental agent"
32502019,52490,""
32502020,52490,""
32502021,52490,""
32502022,52490,""
32502023,52490,""
32502024,52490,""
32502025,52490,""
32502026,52490,""
32502027,52490,"Letting agent"
32502028,33340,""
32502029,33120,"Leaser"
32502030,52490,""
32502031,52490,""
32502032,52490,""
32502033,52490,""
32502034,52490,""
32502035,52490,""
32502036,52490,""
32502037,52490,""
32502038,52490,""
32502039,52490,""
32502040,52490,""
32502041,52490,""
33101001,11200,"Chief executive"
33101002,13231,"Building contractor"
33101003,11200,"Chairman | Chairwoman"
33101004,11200,""
33101005,14310,""
33101006,11200,""
33101007,11200,""
33101008,33220,""
33101009,12110,"Authorised signatory"
33101010,13210,""
33101011,11200,""
33101012,11200,""
33101013,11200,""
33101014,11200,""
33101015,13461,"Banker"
33101016,11200,""
33101017,14310,""
33101018,14310,"Ringmaster"
33101019,14310,"Theatre director (private sector)"
33101020,13240,""
33101021,11200,"Managing director"
33101022,14310,""
33101023,10000,"Manager"
33101024,14200,""
33101025,13461,""
33101026,25210,"Data manager"
33101027,13210,""
33101028,13210,""
33101029,13210,"Manager, electrical industry"
33101030,12212,"Marketing director"
33101031,13210,"Printing office manager"
33101032,12100,"Commercial director"
33101033,13210,"Technical director"
33101034,12130,"Head of executive development"
33101035,12130,"Packaging development manager"
33101036,11200,""
33101037,11200,""
33101038,12230,"Scientific director (private sector)"
33101039,12211,"Sales director"
33101040,14310,"Cinema manager"
33101041,13462,"Health insurance director"
33101042,11200,""
33101043,12211,""
33101044,13210,"Director of a watch factory"
33101045,13210,"Industrial director"
33101046,13300,"Information technology director"
33101047,13210,"Laboratory director"
33101048,12212,""
33101049,12110,"Financial director (private sector)"
33101050,11200,"Managing director of a technical office"
33101051,13210,""
33101052,13210,""
33101053,13210,""
33101054,13232,"Metal construction contractor"
33101055,13210,"Paper mill manager"
33101056,11200,"Chairman of the managing board"
33101057,11200,"Chairman of the corporate executive committee | Chairman of the corporate executive committe"
33101058,11200,""
33101059,13210,"Craft and trade entrepreneur"
33101060,11200,"Beauty institute director"
33101061,11200,""
33101062,13210,"Tool factory manager"
33101063,13210,"Food factory manager"
33101064,13210,"Cosmetics factory manager"
33101065,14310,""
33101066,11200,"Agency director"
33101067,13450,""
33101068,14200,"Branch director"
33101069,11200,"Insurance director"
33101070,13240,"Purchasing director"
33101071,14390,"Travel agency director"
33101072,13210,"Production director"
33101073,13210,"Technical-administrative director"
33101074,24310,"Artistic director (private sector)"
33101075,13490,"Director of a newspaper"
33101076,13490,"Director of a trustee company"
33101077,13210,""
33101078,52210,"Jewelry director"
33101079,13240,"Forwarding agency director"
33101080,13210,""
33101081,14310,"Sports centre director"
33101082,12110,"Accounting director (private sector)"
33101083,52210,"Boutique director"
33101084,14390,"Garage director"
33101085,13210,"Typography manager"
33101086,31220,"Director of a mechanical workshop"
33101087,13490,""
33101088,26540,"Programme director"
33101089,11200,""
33101090,13461,"Director of a finance company"
33101091,11200,""
33101092,12120,"Labour director"
33101093,13210,"Entrepreneur, electrical industry"
33101094,13000,""
33101095,11200,"General manager"
33101096,11200,""
33101097,11200,""
33101098,24310,""
33101099,33240,"Import-export company manager"
33101100,11200,"Bank general manager"
33101101,33430,""
33101102,13210,""
33101103,14200,""
33101104,11200,""
33101105,11200,""
33101106,13461,""
33101107,12100,""
33101108,12220,"Director of communications"
33101109,33410,""
33101110,11200,""
33101111,11200,"Advertising agency director"
33101112,11200,""
33101113,13420,"Director of a social-medial establishment"
33101114,13210,"Printing office director"
33101115,14200,"Publishing trade director"
33101116,13210,""
33101117,11200,""
33101118,14390,"Tourist agency director"
33101119,11200,""
33101120,31220,""
33101121,14310,""
33101122,13210,"Butcher's shop manager"
33101123,13210,""
33101124,10000,"Engineering office director"
33101125,11200,""
33101126,12190,"Operation director"
33101127,11200,""
33101128,14200,"Shopping centre director"
33101129,11200,""
33101130,11200,"Architectural firm owner"
33101131,11200,"Office owner"
33101132,13231,"Constructor (building director )"
33101133,11200,""
33101134,13461,"Bank director"
33101135,11200,""
33101136,12212,"Marketing manager"
33101137,13210,"Factory director"
33101138,13231,"Construction director"
33101139,11200,"Director (private sector)"
33101140,14310,""
33101141,11200,""
33101143,13240,"Haulier (haulage contractor)"
33101145,14110,"Hotel manager"
33101146,13240,"Shipowner"
33101147,13300,"Telecommunications manager"
33101148,13210,"Factory owner"
33101149,51530,"Ground manager"
33101150,13231,"Construction manager"
33101151,14310,"Zoo director"
33101152,11200,""
33101153,11200,""
33101154,14200,""
33101155,12100,""
33101156,14200,"Mail order firm manager"
33101157,13490,""
33101158,11200,""
33101159,13210,""
33101160,30001,"Project manager (board member)"
33101161,12110,""
33101162,31220,"Studio manager"
33101163,11200,"Agency head (board member)"
33101164,10000,""
33101165,11200,"General secretary (private sector)"
33101166,12110,""
33101167,12100,""
33101168,13420,"Hospital administrator (private sector)"
33101169,12190,""
33101170,31510,""
33101171,12211,""
33101172,10000,""
33101173,11200,""
33101174,14200,"Branch manager (board member)"
33101175,11200,""
33101176,13490,"Museum director (private sector)"
33101177,11200,""
33101178,11200,""
33101179,13231,""
33101180,33410,""
33101181,13420,"Hospital director (private sector)"
33101182,11200,"Administrative director (private sector)"
33101183,11200,""
33101184,13490,""
33101185,20000,""
33101186,13420,""
33101187,11200,"Administrative manager (private sector)"
33101188,11200,""
33101189,12100,""
33101190,13420,""
33101191,33130,""
33101192,11200,""
33101193,13110,""
33101194,13210,""
33101195,11200,""
33101196,12110,"Authorised signatory, bank"
33101197,10000,""
33101198,33320,""
33101199,12110,""
33101200,12110,""
33101201,13210,""
33101202,13210,"Joinery director"
33101203,13232,""
33101204,11200,""
33101205,13461,"Bank manager"
33101206,11200,""
33101207,13231,"Foundation contractor"
33101208,13231,""
33101209,13231,""
33101210,11200,""
33101211,11200,""
33101212,14200,"Department store manager"
33101213,11200,""
33101214,14310,""
33101215,11200,""
33101216,52220,""
33101217,33340,""
33101218,26540,"Creative director"
33101219,11200,""
33101220,12190,""
33101221,13210,""
33101222,33430,""
33101223,11200,""
33101224,11200,""
33101225,13210,""
33101226,13210,"Industrialist"
33101227,13420,"Medical director"
33101228,12110,""
33101229,12100,"Trade manager"
33101230,13210,"Director (pharmaceutical industry)"
33101231,13210,""
33101232,12230,""
33101233,12110,""
33101234,34220,"Sports director"
33101235,24130,"Risk manager"
33101236,12212,"International medical manager"
33101237,13200,""
33101238,33220,"Account manager"
33101239,11200,""
33101240,11200,""
33101241,13450,"Education manager"
33101242,14310,""
33101243,14310,""
33101244,11200,""
33101245,11200,""
33101246,14310,""
33101247,12190,"Operations manager"
33101248,11200,""
33101249,11200,""
33101250,13210,"Furniture manufacturer"
33101251,11200,""
33101252,13240,""
33101253,13210,"Textile manufacturer"
33101254,13240,""
33101255,24220,"Economic development officer (private sector) | Economic development officer (private sector"
33101256,13210,""
33101257,13210,"Chemical industry director"
33101258,13210,"Machine industry director"
33101259,13210,"Textile industry director"
33101260,13210,"Paper industry director"
33101261,13210,"Food industry director"
33101262,13210,"Metal industry director"
33101263,13210,"Tobacco industry director"
33101264,13450,"Training manager"
33101265,33410,"Call centre manager"
33101266,24110,"Cash manager"
33101267,24310,"Category manager (board member)"
33101268,12130,"Change manager (board member)"
33101269,11200,"Chief executive officer"
33101270,12110,"Chief financial officer"
33101271,13300,"Chief information officer"
33101272,12130,"Chief investment officer"
33101273,11200,"Chief operating officer"
33101274,13210,"Chief product officer"
33101275,12220,"Communication manager"
33101276,12212,"Head of marketing"
33101277,12211,"Head of sales"
33101278,25000,"Information manager"
33101279,12130,"Investment manager"
33101280,24310,"Relationship manager"
33101281,11200,"Food sector director"
33101282,13490,"Cleaning company director"
33101283,33320,"Event manager"
33101284,24220,"Regulatory affairs manager"
33101285,13240,"Supply manager (board member)"
33101286,13240,"Supply chain manager (board member)"
33101287,12190,"Duty manager (board member)"
33101288,12130,"Business development manager"
33101289,11200,"Business area manager"
33101290,11140,""
33101291,11200,"Television director"
33101292,11200,"Radio director"
33101293,14310,"Television programme director"
33101294,12130,"Chief visionary officer"
33101295,12100,"Business unit manager"
33101296,11200,"Center manager"
33101297,12190,"Facility manager"
33101298,12230,"Chief knowledge officer"
33101299,11200,"Trust officer"
33101300,14310,""
33101301,12130,"Business developer"
33101302,11200,"Business manager"
33101303,12230,"Chief technology officer"
33101304,13240,"Demand manager"
33101305,11140,""
33101306,12211,"Field manager"
33101307,12230,"Knowledge manager"
33101308,12190,""
33101309,11120,"Economic affairs officer"
33101310,12212,"Licensing manager"
33101311,11200,"Managing director"
33101312,12130,""
33101313,14310,""
33101314,31190,""
33101315,14310,""
33101316,12130,"Mergers and acquisitions manager"
33101317,24120,"Investor relations manager"
33101318,11140,"Non-profit organisation manager"
33101319,35110,"Recovery manager"
33101320,12130,"Corporate strategy manager"
33101321,13210,""
33101322,13210,""
33101323,13210,"Shoe factory director"
33101324,12190,""
33101325,11200,"Area manager"
33101326,12190,""
33101327,13200,""
33101328,14310,""
33101329,11200,""
33101330,11200,""
33101331,12110,""
33101332,12210,""
33101333,11200,""
33101334,11200,""
33101335,11200,""
33101336,14310,""
33101337,12210,""
33101338,12212,""
33101339,12212,""
33101340,13461,"Bank manager"
33101341,12110,"Tax director"
33101342,12212,""
33101343,11200,"Country manager"
33101344,13240,"Purchasing manager"
33101345,12230,"Research director"
33101346,12230,""
33101347,12230,""
33101348,12212,"Chief marketing officer"
33101349,12212,"Market strategy and planning manager"
33101350,14310,""
33101351,11200,""
33101352,11200,""
33101353,14200,""
33101354,13240,""
33101355,11200,""
33102001,11120,"Consul"
33102002,11120,""
33102003,11120,"Diplomat"
33102004,13240,""
33102005,23510,"School inspector"
33102006,11110,"Mayor"
33102007,11110,""
33102008,11120,""
33102009,11120,""
33102010,11110,"Commune president"
33102011,11200,""
33102012,13490,"Prison administrator"
33102013,10000,""
33102014,11120,""
33102015,11120,""
33102016,11120,""
33102017,31220,""
33102018,11120,""
33102019,11120,""
33102020,11110,"Communal councillor"
33102021,11110,"City councillor"
33102022,11120,""
33102023,11120,""
33102024,23510,""
33102025,11120,""
33102026,32570,""
33102027,11110,""
33102028,11120,""
33102029,11120,""
33102030,11110,""
33102031,11200,""
33102032,13490,""
33102033,41200,""
33102034,11200,""
33102035,13300,""
33102036,20000,""
33102037,11120,""
33102038,11120,""
33102039,11120,""
33102040,11120,""
33102041,11120,""
33102042,11120,""
33102043,11120,""
33102044,11120,""
33102045,11120,""
33102046,11120,"Consular attaché"
33102047,11120,""
33102048,23510,""
33102049,11120,""
33102050,11120,"Cultural attaché"
33102051,11120,"Civil defence chief"
33102052,11120,"Head of spatial planning"
33102053,13420,"Hospital director (public service)"
33102054,11120,"Customs director"
33102055,11120,""
33102056,26210,"Curator (trustee of an institution)"
33102057,11120,""
33102058,11200,""
33102059,11120,"Municipal inspector"
33102060,21330,"Water pollution control inspector"
33102061,11120,"Cadastral inspector"
33102062,11120,"Financial inspector"
33102063,11120,""
33102064,11120,""
33102065,11120,""
33102066,11120,""
33102067,11120,""
33102068,11120,""
33102069,11120,""
33102070,11120,""
33102071,13440,"Social services manager"
33102072,13440,""
33102073,11120,""
33102074,11120,""
33102075,11120,"Attaché with specific competence"
33102076,11120,"Defence attaché"
33102077,11120,"Attaché at the embassy"
33102078,33430,""
33102079,11120,""
33102080,11120,""
33102081,11120,""
33102082,11120,""
33102083,11110,""
33102084,33590,"Public administration inspector"
33102085,13490,"Security service (public service) head"
33102086,13440,"Social service head"
33102087,11120,""
33102088,11120,""
33102089,24220,""
33102090,11120,""
33102091,11120,""
33102092,11120,"Tax office head"
33102093,20000,""
33102094,26210,"Curator of monuments"
33102095,11120,"Ambassador"
33102096,11120,""
33102098,13420,""
33102099,11120,""
33102100,24320,"Press attaché"
33102101,31121,"Building inspector"
33102102,11120,""
33102103,13440,""
33102104,11120,""
33102105,13440,""
33102106,11110,""
33102107,26350,"Icrc delegate"
33102108,11120,"Minister"
33102109,10000,""
33102110,13110,""
33102111,11120,""
33102112,11120,"Municipal building contractor"
33102113,33130,""
33102114,33520,""
33102115,10000,""
33102116,33590,""
33102117,11120,""
33102118,72330,""
33102119,13420,""
33102120,11110,"Cantonal councillor"
33102121,31510,""
33102122,11120,"Statistical office head"
33102123,10000,""
33102124,11110,""
33102125,11200,""
33102126,33590,""
33102127,11120,"Residents' registration office head"
33102128,10000,""
33102129,11120,""
33102130,13490,""
33102131,11120,""
33102132,13240,""
33102133,11120,"Social security office director"
33102134,11120,"Administrative director (public administration) | Administrative director (public administrati"
33102135,11200,""
33102136,13450,"Prorector"
33102137,13450,"School principal"
33102138,11140,""
33102139,13490,"Prison director"
33102140,11140,"Director of an international organisation"
33102141,11120,"Administrative attaché"
33102142,11120,""
33102143,11120,"Chargé d'affaires"
33102144,23590,""
33102145,11120,""
33102146,11120,""
33102147,11120,""
33102148,12211,""
33102149,11120,""
33102150,11120,""
33102151,13490,"Archive director"
33102152,13420,""
33102153,11120,"Telecommunications director"
33102154,11120,""
33102155,13240,""
33102156,11120,"Cultural director"
33102157,11120,"Minister of education"
33102158,11110,""
33102159,11120,""
33102160,11120,""
33102161,12110,""
33102162,11120,""
33102163,33510,"Customs expert"
33102164,11120,""
33102165,13440,""
33102166,11120,""
33102167,11120,""
33102168,11120,"Secretary general (public service)"
33102169,11120,"Director (public service)"
33102170,11120,"Vice director (public service)"
33102171,11120,""
33102172,11120,""
33102173,14310,"Theatre director (public service)"
33102174,11120,""
33102175,11120,"Head of division (public service)"
33102176,11120,""
33102177,14310,""
33102178,11120,""
33102179,11120,""
33102180,11120,""
33102181,11120,"Financial director (public service)"
33102182,11120,""
33102183,11120,""
33102184,12110,""
33102185,11120,""
33102186,26540,"Artistic director (public service)"
33102187,11120,""
33102188,11120,""
33102189,33220,"Commercial attaché"
33102190,11120,"Office head"
33102191,26210,""
33102192,21320,""
33102193,11120,""
33102194,11140,""
33102195,11120,""
33102196,11120,""
33102197,11120,""
33102198,11120,""
33102199,11120,""
33102200,11120,""
33102201,11120,"Vice consul"
33102202,11120,""
33102203,11120,""
33102204,11120,""
33102205,11120,""
33102206,11120,""
33102207,13450,""
33102208,11120,"Attaché"
33102209,13440,""
33102210,13440,""
33102211,11120,""
33102212,11120,""
33102213,23510,""
33102214,11120,""
33102215,33510,""
33102216,11110,""
33102217,24220,"Economic development officer (public sector)"
33102218,11120,""
33102219,23510,""
33102221,11120,""
33102222,13240,""
33102223,11120,""
33102224,14310,""
33102225,13440,""
33102226,13490,""
33102227,23510,""
33102228,13490,""
33102229,11120,"First secretary (diplomatic service)"
33102230,34110,""
33102231,11120,""
33102232,33130,""
33102233,11140,""
33102234,13440,""
33102235,13450,""
33102236,11120,""
33102237,11120,""
33102238,33430,""
33102239,13440,""
33103001,11140,"Trade union secretary"
33103002,11140,""
33103003,11140,"Trade association secretary"
33103004,11140,""
33103005,11140,"Association leader"
33103006,11140,"Trade union official"
33103007,11140,"Association's director"
33103008,11140,"Secretary of an association"
33103009,11140,"Party secretary"
33103010,11140,""
33103011,11140,"Secretary general"
33103012,11140,""
33103013,11140,""
33103014,11140,"Secretary-general"
33103015,11140,"Chamber of commerce secretary"
33103016,11140,"Cooperative leader"
33103017,33430,"Executive secretary"
33103018,33590,""
33103019,11140,""
33103020,11140,""
33103021,11140,""
33103022,11140,""
33104001,12120,"Personnel officer"
33104002,24230,"Personnel expert"
33104003,12120,"Personnel director"
33104004,24230,""
33104005,12120,"Staff manager"
33104006,44160,""
33104007,12120,"Head of human resource services"
33104008,12120,""
33104009,24230,""
33104010,44160,"Personnel assistant"
33104011,12120,"Personnel manager"
33104012,24230,"Personnel consultant"
33104013,12120,""
33104014,44160,"Personnel secretary"
33104015,33430,""
33104016,24230,""
33104017,12120,""
33104018,24230,""
33104019,24230,""
33104020,24230,"Personnel administrator"
33104021,12120,""
33104022,12120,"Head of human resources"
33104023,24230,"Human resources consultant"
33104024,44160,"Human resources assistant"
33104025,44160,"Human resources secretary"
33104026,24230,""
33104027,24230,"Recruiter"
33104028,24230,"Recruiting manager"
33104029,12120,""
33104030,12120,"Chief human resources officer"
33104031,24230,"Human resources administrator"
33104032,24230,""
33104033,24230,""
33104034,24230,""
33104035,24220,"Equal opportunities commissioner"
33104036,24220,""
33104037,24230,""
33104038,12120,""
33104039,12120,""
33104040,24230,""
33104041,24230,""
33104042,24230,""
33104043,24230,""
33104044,24230,""
33104045,12120,"Human resources manager"
33105001,30002,""
33105002,30002,""
33105003,13462,""
33105004,14310,""
33105005,33410,""
33105006,30001,"Project leader"
33105007,12100,""
33105008,33390,""
33105009,12211,""
33105010,12110,""
33105011,33410,""
33105012,52220,""
33105013,12100,""
33105014,13300,""
33105015,13240,""
33105016,12211,""
33105017,31220,""
33105018,12230,"Lead researcher"
33105019,13420,""
33105020,13210,""
33105021,13210,"Quality control manager"
33105022,13210,"Quality control supervisor"
33105023,52220,""
33105024,13210,""
33105025,10000,""
33105026,11200,""
33105027,33410,""
33105028,12190,""
33105029,13210,""
33105030,33410,""
33105031,13210,""
33105032,12230,"Head of research"
33105033,13210,""
33105034,31220,""
33105035,14310,""
33105036,11200,""
33105037,24210,""
33105038,30001,"Technical project manager"
33105039,13420,""
33105040,12110,""
33105041,13450,""
33105042,10000,""
33105043,13450,""
33105044,12230,""
33105045,10000,""
33105046,33340,""
33105047,13210,""
33105048,31220,""
33105049,13231,""
33105050,11120,""
33105051,12211,""
33105052,10000,""
33105053,12230,""
33105054,30002,""
33105055,11200,""
33105056,10000,""
33105057,10000,""
33105058,11120,""
33105059,33430,""
33105060,33430,""
33105061,33430,""
33105062,33430,""
33105063,52220,""
33105064,13000,""
33105065,12190,""
33105066,10000,""
33105067,13210,""
33105068,14310,""
33105069,13420,""
33105070,24310,""
33105071,10000,""
33105072,31230,""
33105073,13450,""
33105074,13210,""
33105075,13240,""
33105076,52220,"Store manager"
33105077,52220,""
33105078,52220,""
33105079,14310,""
33105080,13461,""
33105081,14310,""
33105082,30002,""
33105083,30002,""
33105084,13240,""
33105085,13450,"Boarding school principal"
33105086,10000,""
33105087,12190,""
33105088,12100,""
33105089,31190,""
33105090,24310,""
33105091,23410,""
33105092,30001,""
33105093,13240,""
33105094,12110,""
33105095,12110,""
33105096,13210,""
33105097,12130,""
33105098,30001,""
33105099,30002,""
33105100,13240,""
33105101,13240,"Transport chief"
33105102,30002,""
33105103,12110,""
33105104,52220,""
33105105,13240,""
33105106,12230,"Development manager"
33105107,13240,"Aircraft manager"
33105108,33410,""
33105109,31220,""
33105110,13240,"Airline manager"
33105111,31220,""
33105112,12100,"Administration manager"
33105113,33410,""
